cik,company,start_quarter,end_quarter,end_quarter_idx,start_quarter_idx,split,is_positive_firm,event_date,quarters_to_event,n_observed_quarters,pct_cells_present,y1,y2,y3,y4
1002590,"STAR GROUP, L.P.",2011Q3,2013Q2,8053,8046,train,0,,,8,75.0,0,0,0,0
1002590,"STAR GROUP, L.P.",2011Q4,2013Q3,8054,8047,train,0,,,8,75.86206896551724,0,0,0,0
1002590,"STAR GROUP, L.P.",2012Q1,2013Q4,8055,8048,train,0,,,8,76.72413793103449,0,0,0,0
1002590,"STAR GROUP, L.P.",2012Q2,2014Q1,8056,8049,train,0,,,8,77.58620689655173,0,0,0,0
1002590,"STAR GROUP, L.P.",2012Q3,2014Q2,8057,8050,train,0,,,8,78.44827586206897,0,0,0,0
1002590,"STAR GROUP, L.P.",2012Q4,2014Q3,8058,8051,train,0,,,8,79.3103448275862,0,0,0,0
1002590,"STAR GROUP, L.P.",2013Q1,2014Q4,8059,8052,train,0,,,8,79.3103448275862,0,0,0,0
1002590,"STAR GROUP, L.P.",2013Q2,2015Q1,8060,8053,train,0,,,8,79.3103448275862,0,0,0,0
1002590,"STAR GROUP, L.P.",2013Q3,2015Q2,8061,8054,train,0,,,8,78.87931034482759,0,0,0,0
1002590,"STAR GROUP, L.P.",2013Q4,2015Q3,8062,8055,train,0,,,8,78.44827586206897,0,0,0,0
1002590,"STAR GROUP, L.P.",2014Q1,2015Q4,8063,8056,train,0,,,8,78.01724137931035,0,0,0,0
1002590,"STAR GROUP, L.P.",2014Q2,2016Q1,8064,8057,train,0,,,8,77.58620689655173,0,0,0,0
1002590,"STAR GROUP, L.P.",2014Q3,2016Q2,8065,8058,train,0,,,8,77.15517241379311,0,0,0,0
1002590,"STAR GROUP, L.P.",2014Q4,2016Q3,8066,8059,train,0,,,8,76.72413793103449,0,0,0,0
1002590,"STAR GROUP, L.P.",2015Q1,2016Q4,8067,8060,train,0,,,8,76.29310344827587,0,0,0,0
1002590,"STAR GROUP, L.P.",2015Q2,2017Q1,8068,8061,train,0,,,8,75.86206896551724,0,0,0,0
1002590,"STAR GROUP, L.P.",2015Q3,2017Q2,8069,8062,train,0,,,8,75.86206896551724,0,0,0,0
1002590,"STAR GROUP, L.P.",2015Q4,2017Q3,8070,8063,train,0,,,8,75.86206896551724,0,0,0,0
1002590,"STAR GROUP, L.P.",2016Q1,2017Q4,8071,8064,train,0,,,8,75.86206896551724,0,0,0,0
1002590,"STAR GROUP, L.P.",2016Q2,2018Q1,8072,8065,train,0,,,8,75.86206896551724,0,0,0,0
1002590,"STAR GROUP, L.P.",2016Q3,2018Q2,8073,8066,train,0,,,8,75.86206896551724,0,0,0,0
1002590,"STAR GROUP, L.P.",2016Q4,2018Q3,8074,8067,train,0,,,8,75.86206896551724,0,0,0,0
1002590,"STAR GROUP, L.P.",2017Q1,2018Q4,8075,8068,train,0,,,8,75.86206896551724,0,0,0,0
1004980,PG&E Corp,2009Q2,2011Q1,8044,8037,train,1,2019-01-14,32.0,8,79.3103448275862,0,0,0,0
1004980,PG&E Corp,2009Q3,2011Q2,8045,8038,train,1,2019-01-14,31.0,8,81.03448275862068,0,0,0,0
1004980,PG&E Corp,2009Q4,2011Q3,8046,8039,train,1,2019-01-14,30.0,8,82.75862068965517,0,0,0,0
1004980,PG&E Corp,2010Q1,2011Q4,8047,8040,train,1,2019-01-14,29.0,8,84.48275862068965,0,0,0,0
1004980,PG&E Corp,2010Q2,2012Q1,8048,8041,train,1,2019-01-14,28.0,8,86.20689655172413,0,0,0,0
1004980,PG&E Corp,2010Q3,2012Q2,8049,8042,train,1,2019-01-14,27.0,8,86.20689655172413,0,0,0,0
1004980,PG&E Corp,2010Q4,2012Q3,8050,8043,train,1,2019-01-14,26.0,8,86.20689655172413,0,0,0,0
1004980,PG&E Corp,2011Q1,2012Q4,8051,8044,train,1,2019-01-14,25.0,8,86.20689655172413,0,0,0,0
1004980,PG&E Corp,2011Q2,2013Q1,8052,8045,train,1,2019-01-14,24.0,8,86.20689655172413,0,0,0,0
1004980,PG&E Corp,2011Q3,2013Q2,8053,8046,train,1,2019-01-14,23.0,8,86.20689655172413,0,0,0,0
1004980,PG&E Corp,2011Q4,2013Q3,8054,8047,train,1,2019-01-14,22.0,8,86.20689655172413,0,0,0,0
1004980,PG&E Corp,2012Q1,2013Q4,8055,8048,train,1,2019-01-14,21.0,8,86.20689655172413,0,0,0,0
1004980,PG&E Corp,2012Q2,2014Q1,8056,8049,train,1,2019-01-14,20.0,8,86.20689655172413,0,0,0,0
1004980,PG&E Corp,2012Q3,2014Q2,8057,8050,train,1,2019-01-14,19.0,8,86.20689655172413,0,0,0,0
1004980,PG&E Corp,2012Q4,2014Q3,8058,8051,train,1,2019-01-14,18.0,8,86.20689655172413,0,0,0,0
1004980,PG&E Corp,2013Q1,2014Q4,8059,8052,train,1,2019-01-14,17.0,8,86.20689655172413,0,0,0,0
1004980,PG&E Corp,2013Q2,2015Q1,8060,8053,train,1,2019-01-14,16.0,8,86.20689655172413,0,0,0,0
1004980,PG&E Corp,2013Q3,2015Q2,8061,8054,train,1,2019-01-14,15.0,8,86.20689655172413,0,0,0,0
1004980,PG&E Corp,2013Q4,2015Q3,8062,8055,train,1,2019-01-14,14.0,8,86.20689655172413,0,0,0,0
1004980,PG&E Corp,2014Q1,2015Q4,8063,8056,train,1,2019-01-14,13.0,8,86.20689655172413,0,0,0,0
1004980,PG&E Corp,2014Q2,2016Q1,8064,8057,train,1,2019-01-14,12.0,8,86.20689655172413,0,0,0,0
1004980,PG&E Corp,2014Q3,2016Q2,8065,8058,train,1,2019-01-14,11.0,8,86.20689655172413,0,0,0,0
1004980,PG&E Corp,2014Q4,2016Q3,8066,8059,train,1,2019-01-14,10.0,8,86.20689655172413,0,0,0,0
1004980,PG&E Corp,2015Q1,2016Q4,8067,8060,train,1,2019-01-14,9.0,8,86.20689655172413,0,0,0,0
1004980,PG&E Corp,2015Q2,2017Q1,8068,8061,train,1,2019-01-14,8.0,8,86.20689655172413,0,0,0,0
1004980,PG&E Corp,2015Q3,2017Q2,8069,8062,train,1,2019-01-14,7.0,8,86.20689655172413,0,0,0,0
1004980,PG&E Corp,2015Q4,2017Q3,8070,8063,train,1,2019-01-14,6.0,8,86.20689655172413,0,0,0,0
1004980,PG&E Corp,2016Q1,2017Q4,8071,8064,train,1,2019-01-14,5.0,8,86.20689655172413,0,0,0,0
1004980,PG&E Corp,2016Q2,2018Q1,8072,8065,train,1,2019-01-14,4.0,8,86.20689655172413,0,0,0,1
1004980,PG&E Corp,2016Q3,2018Q2,8073,8066,train,1,2019-01-14,3.0,8,86.20689655172413,0,0,1,1
1004980,PG&E Corp,2016Q4,2018Q3,8074,8067,train,1,2019-01-14,2.0,8,86.20689655172413,0,1,1,1
1004980,PG&E Corp,2017Q1,2018Q4,8075,8068,train,1,2019-01-14,1.0,8,86.20689655172413,1,1,1,1
1005010,ARTHROCARE CORP,2010Q4,2012Q3,8050,8043,train,0,,,8,75.43103448275862,0,0,0,0
1005010,ARTHROCARE CORP,2011Q1,2012Q4,8051,8044,train,0,,,8,77.58620689655173,0,0,0,0
1005010,ARTHROCARE CORP,2011Q2,2013Q1,8052,8045,train,0,,,8,79.3103448275862,0,0,0,0
1005010,ARTHROCARE CORP,2011Q3,2013Q2,8053,8046,train,0,,,8,81.03448275862068,0,0,0,0
1005010,ARTHROCARE CORP,2011Q4,2013Q3,8054,8047,train,0,,,8,82.75862068965517,0,0,0,0
1005010,ARTHROCARE CORP,2012Q1,2013Q4,8055,8048,train,0,,,8,82.75862068965517,0,0,0,0
1005010,ARTHROCARE CORP,2012Q2,2014Q1,8056,8049,train,0,,,8,82.75862068965517,0,0,0,0
1005414,TOYS R US INC,2010Q3,2012Q2,8049,8042,train,1,2017-09-19,21.0,8,78.44827586206897,0,0,0,0
1005414,TOYS R US INC,2010Q4,2012Q3,8050,8043,train,1,2017-09-19,20.0,8,80.17241379310344,0,0,0,0
1005414,TOYS R US INC,2011Q1,2012Q4,8051,8044,train,1,2017-09-19,19.0,8,83.62068965517241,0,0,0,0
1005414,TOYS R US INC,2011Q2,2013Q1,8052,8045,train,1,2017-09-19,18.0,8,87.06896551724138,0,0,0,0
1005414,TOYS R US INC,2011Q3,2013Q2,8053,8046,train,1,2017-09-19,17.0,8,88.79310344827587,0,0,0,0
1005414,TOYS R US INC,2011Q4,2013Q3,8054,8047,train,1,2017-09-19,16.0,8,88.79310344827587,0,0,0,0
1005414,TOYS R US INC,2012Q1,2013Q4,8055,8048,train,1,2017-09-19,15.0,8,88.79310344827587,0,0,0,0
1005414,TOYS R US INC,2012Q2,2014Q1,8056,8049,train,1,2017-09-19,14.0,8,88.79310344827587,0,0,0,0
1005414,TOYS R US INC,2012Q3,2014Q2,8057,8050,train,1,2017-09-19,13.0,8,88.79310344827587,0,0,0,0
1005414,TOYS R US INC,2012Q4,2014Q3,8058,8051,train,1,2017-09-19,12.0,8,88.79310344827587,0,0,0,0
1005414,TOYS R US INC,2013Q1,2014Q4,8059,8052,train,1,2017-09-19,11.0,8,88.79310344827587,0,0,0,0
1005414,TOYS R US INC,2013Q2,2015Q1,8060,8053,train,1,2017-09-19,10.0,8,88.79310344827587,0,0,0,0
1005414,TOYS R US INC,2013Q3,2015Q2,8061,8054,train,1,2017-09-19,9.0,8,88.79310344827587,0,0,0,0
1005414,TOYS R US INC,2013Q4,2015Q3,8062,8055,train,1,2017-09-19,8.0,8,88.79310344827587,0,0,0,0
1005414,TOYS R US INC,2014Q1,2015Q4,8063,8056,train,1,2017-09-19,7.0,8,88.79310344827587,0,0,0,0
1005414,TOYS R US INC,2014Q2,2016Q1,8064,8057,train,1,2017-09-19,6.0,8,88.79310344827587,0,0,0,0
1005414,TOYS R US INC,2014Q3,2016Q2,8065,8058,train,1,2017-09-19,5.0,8,88.79310344827587,0,0,0,0
1005414,TOYS R US INC,2014Q4,2016Q3,8066,8059,train,1,2017-09-19,4.0,8,88.79310344827587,0,0,0,1
1005414,TOYS R US INC,2015Q1,2016Q4,8067,8060,train,1,2017-09-19,3.0,8,88.79310344827587,0,0,1,1
1005414,TOYS R US INC,2015Q2,2017Q1,8068,8061,train,1,2017-09-19,2.0,8,88.79310344827587,0,1,1,1
1005414,TOYS R US INC,2015Q3,2017Q2,8069,8062,train,1,2017-09-19,1.0,8,88.79310344827587,1,1,1,1
100548,UGI UTILITIES INC,2010Q3,2012Q2,8049,8042,train,0,,,8,77.58620689655173,0,0,0,0
100548,UGI UTILITIES INC,2010Q4,2012Q3,8050,8043,train,0,,,8,81.03448275862068,0,0,0,0
100548,UGI UTILITIES INC,2011Q1,2012Q4,8051,8044,train,0,,,8,84.48275862068965,0,0,0,0
100548,UGI UTILITIES INC,2011Q2,2013Q1,8052,8045,train,0,,,8,87.93103448275862,0,0,0,0
100548,UGI UTILITIES INC,2011Q3,2013Q2,8053,8046,train,0,,,8,89.65517241379311,0,0,0,0
100548,UGI UTILITIES INC,2011Q4,2013Q3,8054,8047,train,0,,,8,89.65517241379311,0,0,0,0
100548,UGI UTILITIES INC,2012Q1,2013Q4,8055,8048,train,0,,,8,89.65517241379311,0,0,0,0
100548,UGI UTILITIES INC,2012Q2,2014Q1,8056,8049,train,0,,,8,89.65517241379311,0,0,0,0
100548,UGI UTILITIES INC,2012Q3,2014Q2,8057,8050,train,0,,,8,89.65517241379311,0,0,0,0
100548,UGI UTILITIES INC,2012Q4,2014Q3,8058,8051,train,0,,,8,89.65517241379311,0,0,0,0
100548,UGI UTILITIES INC,2013Q1,2014Q4,8059,8052,train,0,,,8,89.65517241379311,0,0,0,0
100548,UGI UTILITIES INC,2013Q2,2015Q1,8060,8053,train,0,,,8,89.65517241379311,0,0,0,0
100548,UGI UTILITIES INC,2013Q3,2015Q2,8061,8054,train,0,,,8,89.65517241379311,0,0,0,0
100548,UGI UTILITIES INC,2013Q4,2015Q3,8062,8055,train,0,,,8,89.65517241379311,0,0,0,0
100548,UGI UTILITIES INC,2014Q1,2015Q4,8063,8056,train,0,,,8,89.65517241379311,0,0,0,0
100548,UGI UTILITIES INC,2014Q2,2016Q1,8064,8057,train,0,,,8,89.65517241379311,0,0,0,0
100548,UGI UTILITIES INC,2014Q3,2016Q2,8065,8058,train,0,,,8,89.65517241379311,0,0,0,0
100548,UGI UTILITIES INC,2014Q4,2016Q3,8066,8059,train,0,,,8,89.65517241379311,0,0,0,0
100548,UGI UTILITIES INC,2015Q1,2016Q4,8067,8060,train,0,,,8,89.65517241379311,0,0,0,0
100548,UGI UTILITIES INC,2015Q2,2017Q1,8068,8061,train,0,,,8,87.93103448275862,0,0,0,0
100548,UGI UTILITIES INC,2015Q3,2017Q2,8069,8062,train,0,,,8,86.20689655172413,0,0,0,0
100548,UGI UTILITIES INC,2015Q4,2017Q3,8070,8063,train,0,,,8,84.48275862068965,0,0,0,0
100548,UGI UTILITIES INC,2016Q1,2017Q4,8071,8064,train,0,,,8,82.75862068965517,0,0,0,0
100548,UGI UTILITIES INC,2016Q2,2018Q1,8072,8065,train,0,,,8,81.03448275862068,0,0,0,0
100548,UGI UTILITIES INC,2016Q3,2018Q2,8073,8066,train,0,,,8,79.3103448275862,0,0,0,0
100548,UGI UTILITIES INC,2016Q4,2018Q3,8074,8067,train,0,,,8,77.58620689655173,0,0,0,0
100548,UGI UTILITIES INC,2017Q1,2018Q4,8075,8068,train,0,,,8,75.86206896551724,0,0,0,0
100548,UGI UTILITIES INC,2017Q2,2019Q1,8076,8069,train,0,,,8,75.86206896551724,0,0,0,0
100548,UGI UTILITIES INC,2017Q3,2019Q2,8077,8070,train,0,,,8,75.86206896551724,0,0,0,0
1006028,"PURE BIOSCIENCE, INC.",2011Q2,2013Q1,8052,8045,train,0,,,8,77.58620689655173,0,0,0,0
1006028,"PURE BIOSCIENCE, INC.",2011Q3,2013Q2,8053,8046,train,0,,,8,81.46551724137932,0,0,0,0
1006028,"PURE BIOSCIENCE, INC.",2011Q4,2013Q3,8054,8047,train,0,,,8,85.34482758620689,0,0,0,0
1006028,"PURE BIOSCIENCE, INC.",2012Q1,2013Q4,8055,8048,train,0,,,8,89.22413793103449,0,0,0,0
1006028,"PURE BIOSCIENCE, INC.",2012Q2,2014Q1,8056,8049,train,0,,,8,92.67241379310344,0,0,0,0
1006028,"PURE BIOSCIENCE, INC.",2012Q3,2014Q2,8057,8050,train,0,,,8,93.96551724137932,0,0,0,0
1006028,"PURE BIOSCIENCE, INC.",2012Q4,2014Q3,8058,8051,train,0,,,8,95.25862068965517,0,0,0,0
1006028,"PURE BIOSCIENCE, INC.",2013Q1,2014Q4,8059,8052,train,0,,,8,95.6896551724138,0,0,0,0
1006028,"PURE BIOSCIENCE, INC.",2013Q2,2015Q1,8060,8053,train,0,,,8,96.12068965517241,0,0,0,0
1006028,"PURE BIOSCIENCE, INC.",2013Q3,2015Q2,8061,8054,train,0,,,8,94.82758620689656,0,0,0,0
1006028,"PURE BIOSCIENCE, INC.",2013Q4,2015Q3,8062,8055,train,0,,,8,93.53448275862068,0,0,0,0
1006028,"PURE BIOSCIENCE, INC.",2014Q1,2015Q4,8063,8056,train,0,,,8,92.24137931034483,0,0,0,0
1006028,"PURE BIOSCIENCE, INC.",2014Q2,2016Q1,8064,8057,train,0,,,8,91.37931034482759,0,0,0,0
1006028,"PURE BIOSCIENCE, INC.",2014Q3,2016Q2,8065,8058,train,0,,,8,90.51724137931035,0,0,0,0
1006028,"PURE BIOSCIENCE, INC.",2014Q4,2016Q3,8066,8059,train,0,,,8,88.79310344827587,0,0,0,0
1006028,"PURE BIOSCIENCE, INC.",2015Q1,2016Q4,8067,8060,train,0,,,8,87.93103448275862,0,0,0,0
1006028,"PURE BIOSCIENCE, INC.",2015Q2,2017Q1,8068,8061,train,0,,,8,87.06896551724138,0,0,0,0
1006028,"PURE BIOSCIENCE, INC.",2015Q3,2017Q2,8069,8062,train,0,,,8,86.20689655172413,0,0,0,0
1006028,"PURE BIOSCIENCE, INC.",2015Q4,2017Q3,8070,8063,train,0,,,8,85.77586206896551,0,0,0,0
1006028,"PURE BIOSCIENCE, INC.",2016Q1,2017Q4,8071,8064,train,0,,,8,85.34482758620689,0,0,0,0
1006028,"PURE BIOSCIENCE, INC.",2016Q2,2018Q1,8072,8065,train,0,,,8,84.91379310344827,0,0,0,0
1006028,"PURE BIOSCIENCE, INC.",2016Q3,2018Q2,8073,8066,train,0,,,8,84.48275862068965,0,0,0,0
1006028,"PURE BIOSCIENCE, INC.",2016Q4,2018Q3,8074,8067,train,0,,,8,84.91379310344827,0,0,0,0
1006028,"PURE BIOSCIENCE, INC.",2017Q1,2018Q4,8075,8068,train,0,,,8,85.34482758620689,0,0,0,0
1006028,"PURE BIOSCIENCE, INC.",2017Q2,2019Q1,8076,8069,train,0,,,8,85.77586206896551,0,0,0,0
1006028,"PURE BIOSCIENCE, INC.",2017Q3,2019Q2,8077,8070,train,0,,,8,86.20689655172413,0,0,0,0
1006028,"PURE BIOSCIENCE, INC.",2017Q4,2019Q3,8078,8071,train,0,,,8,86.20689655172413,0,0,0,0
1006028,"PURE BIOSCIENCE, INC.",2018Q1,2019Q4,8079,8072,train,0,,,8,86.20689655172413,0,0,0,0
1006028,"PURE BIOSCIENCE, INC.",2018Q2,2020Q1,8080,8073,val,0,,,8,86.20689655172413,0,0,0,0
1006028,"PURE BIOSCIENCE, INC.",2018Q3,2020Q2,8081,8074,val,0,,,8,86.20689655172413,0,0,0,0
1006028,"PURE BIOSCIENCE, INC.",2018Q4,2020Q3,8082,8075,val,0,,,8,86.20689655172413,0,0,0,0
1006028,"PURE BIOSCIENCE, INC.",2019Q1,2020Q4,8083,8076,val,0,,,8,86.20689655172413,0,0,0,0
1006028,"PURE BIOSCIENCE, INC.",2019Q2,2021Q1,8084,8077,val,0,,,8,86.20689655172413,0,0,0,0
1006028,"PURE BIOSCIENCE, INC.",2019Q3,2021Q2,8085,8078,val,0,,,8,86.20689655172413,0,0,0,0
1006028,"PURE BIOSCIENCE, INC.",2019Q4,2021Q3,8086,8079,val,0,,,8,86.20689655172413,0,0,0,0
1006028,"PURE BIOSCIENCE, INC.",2020Q1,2021Q4,8087,8080,val,0,,,8,86.20689655172413,0,0,0,0
1006028,"PURE BIOSCIENCE, INC.",2020Q2,2022Q1,8088,8081,test,0,,,8,86.20689655172413,0,0,0,0
1006028,"PURE BIOSCIENCE, INC.",2020Q3,2022Q2,8089,8082,test,0,,,8,86.20689655172413,0,0,0,0
1006028,"PURE BIOSCIENCE, INC.",2020Q4,2022Q3,8090,8083,test,0,,,8,86.20689655172413,0,0,0,0
1006028,"PURE BIOSCIENCE, INC.",2021Q1,2022Q4,8091,8084,test,0,,,8,86.20689655172413,0,0,0,0
1006028,"PURE BIOSCIENCE, INC.",2021Q2,2023Q1,8092,8085,test,0,,,8,86.20689655172413,0,0,0,0
1006028,"PURE BIOSCIENCE, INC.",2021Q3,2023Q2,8093,8086,test,0,,,8,86.20689655172413,0,0,0,0
1006028,"PURE BIOSCIENCE, INC.",2021Q4,2023Q3,8094,8087,test,0,,,8,86.20689655172413,0,0,0,0
1006028,"PURE BIOSCIENCE, INC.",2022Q1,2023Q4,8095,8088,test,0,,,8,86.20689655172413,0,0,0,0
1006028,"PURE BIOSCIENCE, INC.",2022Q2,2024Q1,8096,8089,test,0,,,8,85.77586206896551,0,0,0,0
1006028,"PURE BIOSCIENCE, INC.",2022Q3,2024Q2,8097,8090,test,0,,,8,85.34482758620689,0,0,0,0
1006028,"PURE BIOSCIENCE, INC.",2022Q4,2024Q3,8098,8091,test,0,,,8,84.91379310344827,0,0,0,0
1006028,"PURE BIOSCIENCE, INC.",2023Q1,2024Q4,8099,8092,test,0,,,8,84.48275862068965,0,0,0,0
1008654,TUPPERWARE BRANDS CORP,2009Q4,2011Q3,8046,8039,train,1,2024-09-18,52.0,7,84.48275862068965,0,0,0,0
1008654,TUPPERWARE BRANDS CORP,2010Q1,2011Q4,8047,8040,train,1,2024-09-18,51.0,7,87.93103448275862,0,0,0,0
1008654,TUPPERWARE BRANDS CORP,2010Q2,2012Q1,8048,8041,train,1,2024-09-18,50.0,8,91.37931034482759,0,0,0,0
1008654,TUPPERWARE BRANDS CORP,2010Q3,2012Q2,8049,8042,train,1,2024-09-18,49.0,8,94.82758620689656,0,0,0,0
1008654,TUPPERWARE BRANDS CORP,2010Q4,2012Q3,8050,8043,train,1,2024-09-18,48.0,8,96.98275862068965,0,0,0,0
1008654,TUPPERWARE BRANDS CORP,2011Q1,2012Q4,8051,8044,train,1,2024-09-18,47.0,8,96.98275862068965,0,0,0,0
1008654,TUPPERWARE BRANDS CORP,2011Q2,2013Q1,8052,8045,train,1,2024-09-18,46.0,8,96.98275862068965,0,0,0,0
1008654,TUPPERWARE BRANDS CORP,2011Q3,2013Q2,8053,8046,train,1,2024-09-18,45.0,8,96.98275862068965,0,0,0,0
1008654,TUPPERWARE BRANDS CORP,2011Q4,2013Q3,8054,8047,train,1,2024-09-18,44.0,8,97.41379310344827,0,0,0,0
1008654,TUPPERWARE BRANDS CORP,2012Q1,2013Q4,8055,8048,train,1,2024-09-18,43.0,8,96.12068965517241,0,0,0,0
1008654,TUPPERWARE BRANDS CORP,2012Q2,2014Q1,8056,8049,train,1,2024-09-18,42.0,8,94.82758620689656,0,0,0,0
1008654,TUPPERWARE BRANDS CORP,2012Q3,2014Q2,8057,8050,train,1,2024-09-18,41.0,8,93.53448275862068,0,0,0,0
1008654,TUPPERWARE BRANDS CORP,2012Q4,2014Q3,8058,8051,train,1,2024-09-18,40.0,8,93.53448275862068,0,0,0,0
1008654,TUPPERWARE BRANDS CORP,2013Q1,2014Q4,8059,8052,train,1,2024-09-18,39.0,8,92.24137931034483,0,0,0,0
1008654,TUPPERWARE BRANDS CORP,2013Q2,2015Q1,8060,8053,train,1,2024-09-18,38.0,8,90.51724137931035,0,0,0,0
1008654,TUPPERWARE BRANDS CORP,2013Q3,2015Q2,8061,8054,train,1,2024-09-18,37.0,8,88.79310344827587,0,0,0,0
1008654,TUPPERWARE BRANDS CORP,2013Q4,2015Q3,8062,8055,train,1,2024-09-18,36.0,8,88.36206896551724,0,0,0,0
1008654,TUPPERWARE BRANDS CORP,2014Q1,2015Q4,8063,8056,train,1,2024-09-18,35.0,8,87.93103448275862,0,0,0,0
1008654,TUPPERWARE BRANDS CORP,2014Q2,2016Q1,8064,8057,train,1,2024-09-18,34.0,8,87.5,0,0,0,0
1008654,TUPPERWARE BRANDS CORP,2014Q3,2016Q2,8065,8058,train,1,2024-09-18,33.0,8,87.06896551724138,0,0,0,0
1008654,TUPPERWARE BRANDS CORP,2014Q4,2016Q3,8066,8059,train,1,2024-09-18,32.0,8,86.63793103448276,0,0,0,0
1008654,TUPPERWARE BRANDS CORP,2015Q1,2016Q4,8067,8060,train,1,2024-09-18,31.0,8,86.20689655172413,0,0,0,0
1008654,TUPPERWARE BRANDS CORP,2015Q2,2017Q1,8068,8061,train,1,2024-09-18,30.0,8,86.20689655172413,0,0,0,0
1008654,TUPPERWARE BRANDS CORP,2015Q3,2017Q2,8069,8062,train,1,2024-09-18,29.0,8,86.20689655172413,0,0,0,0
1008654,TUPPERWARE BRANDS CORP,2015Q4,2017Q3,8070,8063,train,1,2024-09-18,28.0,8,86.20689655172413,0,0,0,0
1008654,TUPPERWARE BRANDS CORP,2016Q1,2017Q4,8071,8064,train,1,2024-09-18,27.0,8,86.20689655172413,0,0,0,0
1008654,TUPPERWARE BRANDS CORP,2016Q2,2018Q1,8072,8065,train,1,2024-09-18,26.0,8,86.20689655172413,0,0,0,0
1008654,TUPPERWARE BRANDS CORP,2016Q3,2018Q2,8073,8066,train,1,2024-09-18,25.0,8,86.20689655172413,0,0,0,0
1008654,TUPPERWARE BRANDS CORP,2016Q4,2018Q3,8074,8067,train,1,2024-09-18,24.0,8,86.20689655172413,0,0,0,0
1008654,TUPPERWARE BRANDS CORP,2017Q1,2018Q4,8075,8068,train,1,2024-09-18,23.0,8,86.20689655172413,0,0,0,0
1008654,TUPPERWARE BRANDS CORP,2017Q2,2019Q1,8076,8069,train,1,2024-09-18,22.0,8,86.20689655172413,0,0,0,0
1008654,TUPPERWARE BRANDS CORP,2017Q3,2019Q2,8077,8070,train,1,2024-09-18,21.0,8,86.20689655172413,0,0,0,0
1008654,TUPPERWARE BRANDS CORP,2017Q4,2019Q3,8078,8071,train,1,2024-09-18,20.0,8,86.20689655172413,0,0,0,0
1008654,TUPPERWARE BRANDS CORP,2018Q1,2019Q4,8079,8072,train,1,2024-09-18,19.0,8,86.20689655172413,0,0,0,0
1008654,TUPPERWARE BRANDS CORP,2018Q2,2020Q1,8080,8073,val,1,2024-09-18,18.0,8,86.20689655172413,0,0,0,0
1008654,TUPPERWARE BRANDS CORP,2018Q3,2020Q2,8081,8074,val,1,2024-09-18,17.0,8,86.20689655172413,0,0,0,0
1008654,TUPPERWARE BRANDS CORP,2018Q4,2020Q3,8082,8075,val,1,2024-09-18,16.0,8,86.20689655172413,0,0,0,0
1008654,TUPPERWARE BRANDS CORP,2019Q1,2020Q4,8083,8076,val,1,2024-09-18,15.0,8,86.20689655172413,0,0,0,0
1008654,TUPPERWARE BRANDS CORP,2019Q2,2021Q1,8084,8077,val,1,2024-09-18,14.0,8,86.20689655172413,0,0,0,0
1008654,TUPPERWARE BRANDS CORP,2019Q3,2021Q2,8085,8078,val,1,2024-09-18,13.0,8,86.20689655172413,0,0,0,0
1008654,TUPPERWARE BRANDS CORP,2019Q4,2021Q3,8086,8079,val,1,2024-09-18,12.0,8,86.20689655172413,0,0,0,0
1008654,TUPPERWARE BRANDS CORP,2020Q1,2021Q4,8087,8080,val,1,2024-09-18,11.0,8,86.20689655172413,0,0,0,0
1008654,TUPPERWARE BRANDS CORP,2020Q2,2022Q1,8088,8081,test,1,2024-09-18,10.0,8,86.20689655172413,0,0,0,0
1008654,TUPPERWARE BRANDS CORP,2020Q3,2022Q2,8089,8082,test,1,2024-09-18,9.0,8,86.20689655172413,0,0,0,0
1008654,TUPPERWARE BRANDS CORP,2020Q4,2022Q3,8090,8083,test,1,2024-09-18,8.0,8,86.20689655172413,0,0,0,0
1008654,TUPPERWARE BRANDS CORP,2021Q1,2022Q4,8091,8084,test,1,2024-09-18,7.0,8,86.20689655172413,0,0,0,0
1008654,TUPPERWARE BRANDS CORP,2021Q2,2023Q1,8092,8085,test,1,2024-09-18,6.0,8,86.20689655172413,0,0,0,0
1008654,TUPPERWARE BRANDS CORP,2021Q3,2023Q2,8093,8086,test,1,2024-09-18,5.0,8,86.20689655172413,0,0,0,0
1008654,TUPPERWARE BRANDS CORP,2021Q4,2023Q3,8094,8087,test,1,2024-09-18,4.0,8,85.77586206896551,0,0,0,1
1008848,"Acorda Therapeutics, Inc.",2009Q4,2011Q3,8046,8039,train,1,2024-04-02,51.0,7,81.89655172413794,0,0,0,0
1008848,"Acorda Therapeutics, Inc.",2010Q1,2011Q4,8047,8040,train,1,2024-04-02,50.0,7,84.05172413793103,0,0,0,0
1008848,"Acorda Therapeutics, Inc.",2010Q2,2012Q1,8048,8041,train,1,2024-04-02,49.0,8,86.20689655172413,0,0,0,0
1008848,"Acorda Therapeutics, Inc.",2010Q3,2012Q2,8049,8042,train,1,2024-04-02,48.0,8,87.93103448275862,0,0,0,0
1008848,"Acorda Therapeutics, Inc.",2010Q4,2012Q3,8050,8043,train,1,2024-04-02,47.0,8,89.65517241379311,0,0,0,0
1008848,"Acorda Therapeutics, Inc.",2011Q1,2012Q4,8051,8044,train,1,2024-04-02,46.0,8,89.65517241379311,0,0,0,0
1008848,"Acorda Therapeutics, Inc.",2011Q2,2013Q1,8052,8045,train,1,2024-04-02,45.0,8,89.65517241379311,0,0,0,0
